"Ticket";"Open_Date_Time";"Open_Day";"Open_Time";"Type";"Size";"Item";"Price";"Stop_Loss";"Take_Profit";"Close_Date_Time";"Close_Day";"Close_Time";"Price";"Commission";"Taxes";"Swap";"Profit"
21463385;"2022.10.04 14:32:37";04.10.2022;"14:32:37";"sell";0,03;".de40cash";12.553,50;0,00;0,00;"2022.10.04 14:40:41";04.10.2022;"14:40:41";12.549,30;"0.00";"0.00";0,00;0,13
21464333;"2022.10.04 14:51:58";04.10.2022;"14:51:58";"sell";0,03;".de40cash";12.556,10;0,00;0,00;"2022.10.04 15:21:19";04.10.2022;"15:21:19";12.545,70;"0.00";"0.00";0,00;0,31
21464720;"2022.10.04 14:54:41";04.10.2022;"14:54:41";"sell";0,03;".de40cash";12.565,40;0,00;0,00;"2022.10.04 15:10:50";04.10.2022;"15:10:50";12.562,20;"0.00";"0.00";0,00;0,10
21465537;"2022.10.04 15:05:21";04.10.2022;"15:05:21";"sell";0,04;".de40cash";12.570,10;0,00;0,00;"2022.10.04 15:10:45";04.10.2022;"15:10:45";12.562,50;"0.00";"0.00";0,00;0,30
21466476;"2022.10.04 15:15:25";04.10.2022;"15:15:25";"sell";0,03;".de40cash";12.570,00;0,00;0,00;"2022.10.04 15:21:19";04.10.2022;"15:21:19";12.545,70;"0.00";"0.00";0,00;0,73
21467300;"2022.10.04 15:25:31";04.10.2022;"15:25:31";"buy";0,03;".de40cash";12.540,80;0,00;0,00;"2022.10.04 15:25:49";04.10.2022;"15:25:49";12.543,20;"0.00";"0.00";0,00;0,07
21469379;"2022.10.04 15:57:54";04.10.2022;"15:57:54";"buy";0,03;".de40cash";12.542,20;0,00;0,00;"2022.10.04 15:59:00";04.10.2022;"15:59:00";12.545,30;"0.00";"0.00";0,00;0,09
21470325;"2022.10.04 16:01:44";04.10.2022;"16:01:44";"buy";0,03;".de40cash";12.539,10;0,00;0,00;"2022.10.04 16:01:51";04.10.2022;"16:01:51";12.543,10;"0.00";"0.00";0,00;0,12
21470964;"2022.10.04 16:11:15";04.10.2022;"16:11:15";"buy";0,03;".de40cash";12.538,70;0,00;0,00;"2022.10.04 16:11:39";04.10.2022;"16:11:39";12.542,00;"0.00";"0.00";0,00;0,10
21471501;"2022.10.04 16:19:03";04.10.2022;"16:19:03";"buy";0,03;".de40cash";12.536,70;0,00;0,00;"2022.10.04 16:20:50";04.10.2022;"16:20:50";12.526,70;"0.00";"0.00";0,00;-0,30
21471920;"2022.10.04 16:21:54";04.10.2022;"16:21:54";"sell";0,03;".de40cash";12.534,40;0,00;0,00;"2022.10.04 16:27:04";04.10.2022;"16:27:04";12.521,70;"0.00";"0.00";0,00;0,38
21472468;"2022.10.04 16:28:10";04.10.2022;"16:28:10";"sell";0,03;".de40cash";12.530,00;0,00;0,00;"2022.10.04 17:00:30";04.10.2022;"17:00:30";12.604,70;"0.00";"0.00";0,00;-2,24
21472818;"2022.10.04 16:29:53";04.10.2022;"16:29:53";"sell";0,03;".de40cash";12.535,40;0,00;0,00;"2022.10.04 17:00:30";04.10.2022;"17:00:30";12.604,90;"0.00";"0.00";0,00;-2,09
21473345;"2022.10.04 16:32:14";04.10.2022;"16:32:14";"sell";0,03;".de40cash";12.544,90;0,00;0,00;"2022.10.04 16:32:35";04.10.2022;"16:32:35";12.549,70;"0.00";"0.00";0,00;-0,14
21473701;"2022.10.04 16:32:58";04.10.2022;"16:32:58";"sell";0,03;".de40cash";12.546,90;0,00;0,00;"2022.10.04 17:00:30";04.10.2022;"17:00:30";12.604,70;"0.00";"0.00";0,00;-1,73
21474070;"2022.10.04 16:33:57";04.10.2022;"16:33:57";"sell";0,03;".de40cash";12.553,10;0,00;0,00;"2022.10.04 17:00:30";04.10.2022;"17:00:30";12.605,40;"0.00";"0.00";0,00;-1,57
21474722;"2022.10.04 16:37:42";04.10.2022;"16:37:42";"sell";0,06;".de40cash";12.554,50;0,00;0,00;"2022.10.04 16:39:42";04.10.2022;"16:39:42";12.565,30;"0.00";"0.00";0,00;-0,65
21475565;"2022.10.04 16:46:15";04.10.2022;"16:46:15";"sell";0,06;".de40cash";12.568,90;0,00;0,00;"2022.10.04 17:00:30";04.10.2022;"17:00:30";12.604,70;"0.00";"0.00";0,00;-2,15
21476288;"2022.10.04 16:52:47";04.10.2022;"16:52:47";"sell";0,03;".de40cash";12.578,40;0,00;0,00;"2022.10.04 17:00:30";04.10.2022;"17:00:30";12.604,70;"0.00";"0.00";0,00;-0,79
21477170;"2022.10.04 17:00:01";04.10.2022;"17:00:01";"sell";0,06;".de40cash";12.590,80;0,00;0,00;"2022.10.04 17:00:30";04.10.2022;"17:00:30";12.605,40;"0.00";"0.00";0,00;-0,88
21478580;"2022.10.04 17:02:31";04.10.2022;"17:02:31";"buy";0,07;".de40cash";12.616,80;0,00;0,00;"2022.10.04 18:36:04";04.10.2022;"18:36:04";12.660,60;"0.00";"0.00";0,00;3,07
21479300;"2022.10.04 17:05:50";04.10.2022;"17:05:50";"buy";0,07;".de40cash";12.604,90;0,00;0,00;"2022.10.04 18:36:04";04.10.2022;"18:36:04";12.660,60;"0.00";"0.00";0,00;3,90
21479816;"2022.10.04 17:08:55";04.10.2022;"17:08:55";"buy";0,07;".de40cash";12.596,10;0,00;0,00;"2022.10.04 18:36:04";04.10.2022;"18:36:04";12.660,60;"0.00";"0.00";0,00;4,52
21485954;"2022.10.04 18:33:33";04.10.2022;"18:33:33";"buy";0,07;".de40cash";12.649,80;0,00;0,00;"2022.10.04 18:36:04";04.10.2022;"18:36:04";12.660,60;"0.00";"0.00";0,00;0,76
21486309;"2022.10.04 18:34:20";04.10.2022;"18:34:20";"buy";0,07;".de40cash";12.643,50;0,00;0,00;"2022.10.04 18:36:04";04.10.2022;"18:36:04";12.660,60;"0.00";"0.00";0,00;1,20
21486861;"2022.10.04 18:37:48";04.10.2022;"18:37:48";"buy";0,03;".de40cash";12.656,80;0,00;0,00;"2022.10.04 18:39:51";04.10.2022;"18:39:51";12.661,10;"0.00";"0.00";0,00;0,13
21487209;"2022.10.04 18:38:16";04.10.2022;"18:38:16";"buy";0,03;".de40cash";12.648,80;0,00;0,00;"2022.10.04 18:39:48";04.10.2022;"18:39:48";12.660,80;"0.00";"0.00";0,00;0,36
21487650;"2022.10.04 18:42:14";04.10.2022;"18:42:14";"buy";0,03;".de40cash";12.651,30;0,00;0,00;"2022.10.04 18:58:00";04.10.2022;"18:58:00";12.652,60;"0.00";"0.00";0,00;0,04
21487982;"2022.10.04 18:42:51";04.10.2022;"18:42:51";"buy";0,03;".de40cash";12.643,90;0,00;0,00;"2022.10.04 18:57:56";04.10.2022;"18:57:56";12.652,10;"0.00";"0.00";0,00;0,25
21488335;"2022.10.04 18:43:59";04.10.2022;"18:43:59";"buy";0,03;".de40cash";12.640,00;0,00;0,00;"2022.10.04 18:53:05";04.10.2022;"18:53:05";12.646,00;"0.00";"0.00";0,00;0,18
21490369;"2022.10.04 19:15:49";04.10.2022;"19:15:49";"sell";0,03;".de40cash";12.656,50;0,00;0,00;"2022.10.04 19:16:26";04.10.2022;"19:16:26";12.653,80;"0.00";"0.00";0,00;0,08
21491147;"2022.10.04 19:21:48";04.10.2022;"19:21:48";"buy";0,03;".de40cash";12.640,30;0,00;0,00;"2022.10.04 19:26:13";04.10.2022;"19:26:13";12.638,40;"0.00";"0.00";0,00;-0,06
21491519;"2022.10.04 19:24:04";04.10.2022;"19:24:04";"buy";0,03;".de40cash";12.633,70;0,00;0,00;"2022.10.04 19:26:09";04.10.2022;"19:26:09";12.638,20;"0.00";"0.00";0,00;0,14
21494308;"2022.10.04 20:17:58";04.10.2022;"20:17:58";"sell";0,03;".de40cash";12.571,50;0,00;0,00;"2022.10.04 21:14:45";04.10.2022;"21:14:45";12.583,50;"0.00";"0.00";0,00;-0,36
21494754;"2022.10.04 20:22:56";04.10.2022;"20:22:56";"sell";0,03;".de40cash";12.571,90;0,00;0,00;"2022.10.04 20:45:28";04.10.2022;"20:45:28";12.579,70;"0.00";"0.00";0,00;-0,23
21495124;"2022.10.04 20:23:27";04.10.2022;"20:23:27";"sell";0,03;".de40cash";12.575,00;0,00;0,00;"2022.10.04 20:45:19";04.10.2022;"20:45:19";12.581,60;"0.00";"0.00";0,00;-0,20
21495464;"2022.10.04 20:24:44";04.10.2022;"20:24:44";"sell";0,03;".de40cash";12.587,00;0,00;0,00;"2022.10.04 20:37:03";04.10.2022;"20:37:03";12.579,70;"0.00";"0.00";0,00;0,22
21495851;"2022.10.04 20:27:18";04.10.2022;"20:27:18";"sell";0,11;".de40cash";12.596,80;0,00;0,00;"2022.10.04 20:36:49";04.10.2022;"20:36:49";12.582,00;"0.00";"0.00";0,00;1,63
21496785;"2022.10.04 20:45:55";04.10.2022;"20:45:55";"sell";0,03;".de40cash";12.588,50;0,00;0,00;"2022.10.04 21:14:41";04.10.2022;"21:14:41";12.582,40;"0.00";"0.00";0,00;0,18
21497352;"2022.10.04 20:48:41";04.10.2022;"20:48:41";"sell";0,03;".de40cash";12.598,50;0,00;0,00;"2022.10.04 21:14:34";04.10.2022;"21:14:34";12.586,70;"0.00";"0.00";0,00;0,35
21497976;"2022.10.04 20:50:46";04.10.2022;"20:50:46";"sell";0,07;".de40cash";12.601,10;0,00;0,00;"2022.10.04 20:52:37";04.10.2022;"20:52:37";12.612,70;"0.00";"0.00";0,00;-0,81
21498364;"2022.10.04 20:53:00";04.10.2022;"20:53:00";"sell";0,03;".de40cash";12.614,90;0,00;0,00;"2022.10.04 21:13:34";04.10.2022;"21:13:34";12.589,30;"0.00";"0.00";0,00;0,77
21500961;"2022.10.04 21:52:10";04.10.2022;"21:52:10";"sell";0,03;".de40cash";12.618,30;0,00;0,00;"2022.10.04 22:10:32";04.10.2022;"22:10:32";12.590,70;"0.00";"0.00";0,00;0,83
21512681;"2022.10.05 10:04:44";05.10.2022;"10:04:44";"sell";0,03;".de40cash";12.610,10;0,00;0,00;"2022.10.05 10:08:36";05.10.2022;"10:08:36";12.584,50;"0.00";"0.00";0,00;0,77
21513426;"2022.10.05 10:11:56";05.10.2022;"10:11:56";"sell";0,03;".de40cash";12.610,20;0,00;0,00;"2022.10.05 10:12:08";05.10.2022;"10:12:08";12.605,70;"0.00";"0.00";0,00;0,14
21514869;"2022.10.05 10:31:33";05.10.2022;"10:31:33";"sell";0,03;".de40cash";12.610,50;0,00;0,00;"2022.10.05 10:58:44";05.10.2022;"10:58:44";12.601,00;"0.00";"0.00";0,00;0,29
21515244;"2022.10.05 10:33:11";05.10.2022;"10:33:11";"sell";0,03;".de40cash";12.625,30;0,00;0,00;"2022.10.05 10:58:40";05.10.2022;"10:58:40";12.599,90;"0.00";"0.00";0,00;0,76
21515740;"2022.10.05 10:38:04";05.10.2022;"10:38:04";"sell";0,03;".de40cash";12.643,20;0,00;0,00;"2022.10.05 10:41:49";05.10.2022;"10:41:49";12.651,10;"0.00";"0.00";0,00;-0,24
21517028;"2022.10.05 10:56:23";05.10.2022;"10:56:23";"sell";0,04;".de40cash";12.617,40;0,00;0,00;"2022.10.05 10:58:36";05.10.2022;"10:58:36";12.603,70;"0.00";"0.00";0,00;0,55
21518170;"2022.10.05 11:12:06";05.10.2022;"11:12:06";"buy";0,03;".de40cash";12.564,70;0,00;0,00;"2022.10.05 11:38:35";05.10.2022;"11:38:35";12.566,80;"0.00";"0.00";0,00;0,06
21519240;"2022.10.05 11:21:12";05.10.2022;"11:21:12";"buy";0,03;".de40cash";12.542,90;0,00;0,00;"2022.10.05 11:38:30";05.10.2022;"11:38:30";12.566,30;"0.00";"0.00";0,00;0,70
21531680;"2022.10.05 15:33:45";05.10.2022;"15:33:45";"sell";0,03;".de40cash";12.537,60;0,00;0,00;"2022.10.05 15:37:28";05.10.2022;"15:37:28";12.521,60;"0.00";"0.00";0,00;0,48
21536469;"2022.10.05 16:35:40";05.10.2022;"16:35:40";"buy";0,03;".de40cash";12.527,60;0,00;0,00;"2022.10.05 16:36:21";05.10.2022;"16:36:21";12.531,10;"0.00";"0.00";0,00;0,11
21536982;"2022.10.05 16:38:25";05.10.2022;"16:38:25";"buy";0,03;".de40cash";12.497,60;0,00;0,00;"2022.10.05 16:40:26";05.10.2022;"16:40:26";12.510,30;"0.00";"0.00";0,00;0,38
21537560;"2022.10.05 16:42:30";05.10.2022;"16:42:30";"buy";0,03;".de40cash";12.500,50;0,00;0,00;"2022.10.05 16:46:03";05.10.2022;"16:46:03";12.510,40;"0.00";"0.00";0,00;0,30
21542093;"2022.10.05 17:24:33";05.10.2022;"17:24:33";"sell";0,03;".de40cash";12.461,30;0,00;0,00;"2022.10.05 17:25:02";05.10.2022;"17:25:02";12.458,10;"0.00";"0.00";0,00;0,10
21543022;"2022.10.05 17:35:35";05.10.2022;"17:35:35";"sell";0,03;".de40cash";12.450,20;0,00;0,00;"2022.10.05 17:36:03";05.10.2022;"17:36:03";12.448,00;"0.00";"0.00";0,00;0,07
21545857;"2022.10.05 18:04:48";05.10.2022;"18:04:48";"sell";0,03;".de40cash";12.496,70;0,00;0,00;"2022.10.05 18:05:13";05.10.2022;"18:05:13";12.491,10;"0.00";"0.00";0,00;0,17
21548389;"2022.10.05 19:00:34";05.10.2022;"19:00:34";"sell";0,03;".de40cash";12.514,30;0,00;0,00;"2022.10.05 19:01:42";05.10.2022;"19:01:42";12.508,00;"0.00";"0.00";0,00;0,19
21549158;"2022.10.05 19:11:57";05.10.2022;"19:11:57";"sell";0,03;".de40cash";12.569,20;0,00;0,00;"2022.10.05 19:12:53";05.10.2022;"19:12:53";12.568,10;"0.00";"0.00";0,00;0,03
21549678;"2022.10.05 19:17:11";05.10.2022;"19:17:11";"sell";0,03;".de40cash";12.579,30;0,00;0,00;"2022.10.05 19:19:45";05.10.2022;"19:19:45";12.577,50;"0.00";"0.00";0,00;0,05
21550639;"2022.10.05 19:31:36";05.10.2022;"19:31:36";"sell";0,03;".de40cash";12.564,30;0,00;0,00;"2022.10.05 19:32:11";05.10.2022;"19:32:11";12.560,30;"0.00";"0.00";0,00;0,12
21551450;"2022.10.05 19:50:38";05.10.2022;"19:50:38";"buy";0,03;".de40cash";12.593,20;0,00;0,00;"2022.10.05 20:06:20";05.10.2022;"20:06:20";12.590,00;"0.00";"0.00";0,00;-0,10
21551795;"2022.10.05 19:51:37";05.10.2022;"19:51:37";"buy";0,03;".de40cash";12.586,60;0,00;0,00;"2022.10.05 19:53:16";05.10.2022;"19:53:16";12.590,30;"0.00";"0.00";0,00;0,11
21552185;"2022.10.05 19:56:16";05.10.2022;"19:56:16";"buy";0,03;".de40cash";12.582,00;0,00;0,00;"2022.10.05 19:56:54";05.10.2022;"19:56:54";12.588,20;"0.00";"0.00";0,00;0,19
21552666;"2022.10.05 20:00:15";05.10.2022;"20:00:15";"buy";0,03;".de40cash";12.575,20;0,00;0,00;"2022.10.05 20:04:00";05.10.2022;"20:04:00";12.585,30;"0.00";"0.00";0,00;0,30
21555913;"2022.10.05 21:25:51";05.10.2022;"21:25:51";"sell";0,03;".de40cash";12.594,70;0,00;0,00;"2022.10.05 21:26:25";05.10.2022;"21:26:25";12.590,80;"0.00";"0.00";0,00;0,12
21556982;"2022.10.05 21:52:15";05.10.2022;"21:52:15";"sell";0,03;".de40cash";12.599,30;0,00;0,00;"2022.10.05 21:54:46";05.10.2022;"21:54:46";12.592,20;"0.00";"0.00";0,00;0,21
21558279;"2022.10.05 22:02:46";05.10.2022;"22:02:46";"sell";0,03;".de40cash";12.620,30;0,00;0,00;"2022.10.05 22:03:39";05.10.2022;"22:03:39";12.616,50;"0.00";"0.00";0,00;0,11
21568318;"2022.10.06 09:30:21";06.10.2022;"09:30:21";"sell";0,03;".de40cash";12.613,20;0,00;0,00;"2022.10.06 09:30:28";06.10.2022;"09:30:28";12.612,10;"0.00";"0.00";0,00;0,03
21569769;"2022.10.06 10:01:57";06.10.2022;"10:01:57";"sell";0,03;".de40cash";12.574,00;0,00;0,00;"2022.10.06 10:25:02";06.10.2022;"10:25:02";12.585,80;"0.00";"0.00";0,00;-0,35
21570579;"2022.10.06 10:08:23";06.10.2022;"10:08:23";"sell";0,03;".de40cash";12.597,00;0,00;0,00;"2022.10.06 10:09:21";06.10.2022;"10:09:21";12.610,30;"0.00";"0.00";0,00;-0,40
21571078;"2022.10.06 10:11:59";06.10.2022;"10:11:59";"sell";0,03;".de40cash";12.619,80;0,00;0,00;"2022.10.06 10:24:52";06.10.2022;"10:24:52";12.580,70;"0.00";"0.00";0,00;1,17
21571964;"2022.10.06 10:27:04";06.10.2022;"10:27:04";"sell";0,03;".de40cash";12.602,30;0,00;0,00;"2022.10.06 10:34:10";06.10.2022;"10:34:10";12.604,00;"0.00";"0.00";0,00;-0,05
21572344;"2022.10.06 10:29:48";06.10.2022;"10:29:48";"sell";0,03;".de40cash";12.630,50;0,00;0,00;"2022.10.06 10:32:29";06.10.2022;"10:32:29";12.608,00;"0.00";"0.00";0,00;0,68
21573735;"2022.10.06 10:46:01";06.10.2022;"10:46:01";"buy";0,03;".de40cash";12.570,80;0,00;0,00;"2022.10.06 10:46:50";06.10.2022;"10:46:50";12.576,00;"0.00";"0.00";0,00;0,16
21579209;"2022.10.06 12:37:51";06.10.2022;"12:37:51";"sell";0,03;".de40cash";12.511,50;0,00;0,00;"2022.10.06 12:46:35";06.10.2022;"12:46:35";12.495,70;"0.00";"0.00";0,00;0,47
21579544;"2022.10.06 12:38:49";06.10.2022;"12:38:49";"sell";0,03;".de40cash";12.514,50;0,00;0,00;"2022.10.06 12:46:32";06.10.2022;"12:46:32";12.496,40;"0.00";"0.00";0,00;0,54
21581467;"2022.10.06 13:11:31";06.10.2022;"13:11:31";"buy";0,03;".de40cash";12.464,30;0,00;0,00;"2022.10.06 13:11:46";06.10.2022;"13:11:46";12.466,60;"0.00";"0.00";0,00;0,07
21582731;"2022.10.06 13:46:02";06.10.2022;"13:46:02";"buy";0,03;".de40cash";12.445,20;0,00;0,00;"2022.10.06 13:46:26";06.10.2022;"13:46:26";12.449,80;"0.00";"0.00";0,00;0,14
21583244;"2022.10.06 13:51:56";06.10.2022;"13:51:56";"buy";0,03;".de40cash";12.442,50;0,00;0,00;"2022.10.06 13:54:21";06.10.2022;"13:54:21";12.450,40;"0.00";"0.00";0,00;0,24
21586828;"2022.10.06 15:21:37";06.10.2022;"15:21:37";"buy";0,03;".de40cash";12.487,40;0,00;0,00;"2022.10.06 15:30:44";06.10.2022;"15:30:44";12.498,10;"0.00";"0.00";0,00;0,32
21588778;"2022.10.06 15:58:42";06.10.2022;"15:58:42";"buy";0,03;".de40cash";12.485,50;0,00;0,00;"2022.10.06 15:59:54";06.10.2022;"15:59:54";12.490,50;"0.00";"0.00";0,00;0,15
21589706;"2022.10.06 16:03:38";06.10.2022;"16:03:38";"buy";0,03;".de40cash";12.482,00;0,00;0,00;"2022.10.06 16:08:43";06.10.2022;"16:08:43";12.490,00;"0.00";"0.00";0,00;0,24
21590141;"2022.10.06 16:05:40";06.10.2022;"16:05:40";"buy";0,03;".de40cash";12.477,60;0,00;0,00;"2022.10.06 16:08:43";06.10.2022;"16:08:43";12.490,00;"0.00";"0.00";0,00;0,37
21591471;"2022.10.06 16:26:56";06.10.2022;"16:26:56";"buy";0,03;".de40cash";12.466,90;0,00;0,00;"2022.10.06 16:30:01";06.10.2022;"16:30:01";12.470,20;"0.00";"0.00";0,00;0,10
21595528;"2022.10.06 17:10:00";06.10.2022;"17:10:00";"sell";0,03;".de40cash";12.448,50;0,00;0,00;"2022.10.06 17:10:13";06.10.2022;"17:10:13";12.444,50;"0.00";"0.00";0,00;0,12
21595993;"2022.10.06 17:12:02";06.10.2022;"17:12:02";"sell";0,03;".de40cash";12.429,00;0,00;0,00;"2022.10.06 17:20:42";06.10.2022;"17:20:42";12.432,00;"0.00";"0.00";0,00;-0,09
21596471;"2022.10.06 17:15:46";06.10.2022;"17:15:46";"sell";0,03;".de40cash";12.437,50;0,00;0,00;"2022.10.06 17:20:34";06.10.2022;"17:20:34";12.434,10;"0.00";"0.00";0,00;0,10
21596880;"2022.10.06 17:18:12";06.10.2022;"17:18:12";"sell";0,03;".de40cash";12.450,00;0,00;0,00;"2022.10.06 17:18:41";06.10.2022;"17:18:41";12.436,60;"0.00";"0.00";0,00;0,40
21602535;"2022.10.06 18:55:56";06.10.2022;"18:55:56";"buy";0,03;".de40cash";12.479,30;0,00;0,00;"2022.10.06 19:31:06";06.10.2022;"19:31:06";12.463,50;"0.00";"0.00";0,00;-0,47
21602894;"2022.10.06 18:56:18";06.10.2022;"18:56:18";"buy";0,03;".de40cash";12.464,70;0,00;0,00;"2022.10.06 19:31:03";06.10.2022;"19:31:03";12.463,50;"0.00";"0.00";0,00;-0,04
21603265;"2022.10.06 18:56:43";06.10.2022;"18:56:43";"buy";0,03;".de40cash";12.451,70;0,00;0,00;"2022.10.06 19:25:23";06.10.2022;"19:25:23";12.460,50;"0.00";"0.00";0,00;0,26
21603759;"2022.10.06 18:58:35";06.10.2022;"18:58:35";"buy";0,06;".de40cash";12.447,70;0,00;0,00;"2022.10.06 18:59:09";06.10.2022;"18:59:09";12.438,50;"0.00";"0.00";0,00;-0,55
21604246;"2022.10.06 18:59:20";06.10.2022;"18:59:20";"buy";0,06;".de40cash";12.440,80;0,00;0,00;"2022.10.06 19:25:23";06.10.2022;"19:25:23";12.460,50;"0.00";"0.00";0,00;1,18
21605285;"2022.10.06 19:03:26";06.10.2022;"19:03:26";"buy";0,06;".de40cash";12.447,60;0,00;0,00;"2022.10.06 19:25:23";06.10.2022;"19:25:23";12.460,50;"0.00";"0.00";0,00;0,77
21608406;"2022.10.06 19:55:13";06.10.2022;"19:55:13";"sell";0,06;".de40cash";12.486,40;0,00;0,00;"2022.10.06 19:56:27";06.10.2022;"19:56:27";12.485,60;"0.00";"0.00";0,00;0,05
21608746;"2022.10.06 19:57:11";06.10.2022;"19:57:11";"sell";0,03;".de40cash";12.492,00;0,00;0,00;"2022.10.06 20:01:58";06.10.2022;"20:01:58";12.476,30;"0.00";"0.00";0,00;0,47
21610373;"2022.10.06 20:21:10";06.10.2022;"20:21:10";"sell";0,03;".de40cash";12.492,00;0,00;0,00;"2022.10.06 20:21:26";06.10.2022;"20:21:26";12.489,30;"0.00";"0.00";0,00;0,08
21622181;"2022.10.07 10:00:02";07.10.2022;"10:00:02";"sell";0,03;".de40cash";12.390,70;0,00;0,00;"2022.10.07 10:00:14";07.10.2022;"10:00:14";12.387,40;"0.00";"0.00";0,00;0,10
21622581;"2022.10.07 10:01:25";07.10.2022;"10:01:25";"sell";0,03;".de40cash";12.401,20;0,00;0,00;"2022.10.07 10:01:34";07.10.2022;"10:01:34";12.396,40;"0.00";"0.00";0,00;0,14
21622928;"2022.10.07 10:02:40";07.10.2022;"10:02:40";"sell";0,03;".de40cash";12.404,10;0,00;0,00;"2022.10.07 10:04:23";07.10.2022;"10:04:23";12.398,40;"0.00";"0.00";0,00;0,17
21623357;"2022.10.07 10:04:57";07.10.2022;"10:04:57";"sell";0,03;".de40cash";12.410,40;0,00;0,00;"2022.10.07 10:05:30";07.10.2022;"10:05:30";12.399,90;"0.00";"0.00";0,00;0,32
21623723;"2022.10.07 10:07:17";07.10.2022;"10:07:17";"sell";0,03;".de40cash";12.412,10;0,00;0,00;"2022.10.07 10:28:18";07.10.2022;"10:28:18";12.425,40;"0.00";"0.00";0,00;-0,40
21624168;"2022.10.07 10:10:03";07.10.2022;"10:10:03";"sell";0,03;".de40cash";12.441,20;0,00;0,00;"2022.10.07 10:27:07";07.10.2022;"10:27:07";12.430,70;"0.00";"0.00";0,00;0,32
21624738;"2022.10.07 10:15:02";07.10.2022;"10:15:02";"sell";0,03;".de40cash";12.458,70;0,00;0,00;"2022.10.07 10:16:59";07.10.2022;"10:16:59";12.445,20;"0.00";"0.00";0,00;0,41
21626621;"2022.10.07 10:43:14";07.10.2022;"10:43:14";"buy";0,03;".de40cash";12.438,60;0,00;0,00;"2022.10.07 11:12:57";07.10.2022;"11:12:57";12.430,00;"0.00";"0.00";0,00;-0,26
21627054;"2022.10.07 10:45:30";07.10.2022;"10:45:30";"buy";0,03;".de40cash";12.411,90;0,00;0,00;"2022.10.07 11:10:59";07.10.2022;"11:10:59";12.422,50;"0.00";"0.00";0,00;0,32
21627906;"2022.10.07 11:03:42";07.10.2022;"11:03:42";"buy";0,03;".de40cash";12.395,80;0,00;0,00;"2022.10.07 11:04:42";07.10.2022;"11:04:42";12.410,70;"0.00";"0.00";0,00;0,45
21629360;"2022.10.07 11:48:13";07.10.2022;"11:48:13";"sell";0,03;".de40cash";12.430,20;0,00;0,00;"2022.10.07 13:19:50";07.10.2022;"13:19:50";12.442,90;"0.00";"0.00";0,00;-0,38
21629693;"2022.10.07 11:49:23";07.10.2022;"11:49:23";"sell";0,03;".de40cash";12.434,40;0,00;0,00;"2022.10.07 13:19:47";07.10.2022;"13:19:47";12.442,40;"0.00";"0.00";0,00;-0,24
21630194;"2022.10.07 11:58:58";07.10.2022;"11:58:58";"sell";0,03;".de40cash";12.452,00;0,00;0,00;"2022.10.07 13:19:13";07.10.2022;"13:19:13";12.443,20;"0.00";"0.00";0,00;0,26
21630922;"2022.10.07 12:02:51";07.10.2022;"12:02:51";"sell";0,03;".de40cash";12.460,50;0,00;0,00;"2022.10.07 13:05:03";07.10.2022;"13:05:03";12.448,60;"0.00";"0.00";0,00;0,36
21631396;"2022.10.07 12:07:13";07.10.2022;"12:07:13";"sell";0,07;".de40cash";12.469,20;0,00;0,00;"2022.10.07 12:27:04";07.10.2022;"12:27:04";12.454,40;"0.00";"0.00";0,00;1,04
21632839;"2022.10.07 12:39:31";07.10.2022;"12:39:31";"sell";0,03;".de40cash";12.475,70;0,00;0,00;"2022.10.07 12:45:22";07.10.2022;"12:45:22";12.466,10;"0.00";"0.00";0,00;0,29
21633481;"2022.10.07 12:59:46";07.10.2022;"12:59:46";"sell";0,03;".de40cash";12.472,70;0,00;0,00;"2022.10.07 13:01:44";07.10.2022;"13:01:44";12.464,40;"0.00";"0.00";0,00;0,25
21634156;"2022.10.07 13:10:13";07.10.2022;"13:10:13";"sell";0,03;".de40cash";12.463,80;0,00;0,00;"2022.10.07 13:12:55";07.10.2022;"13:12:55";12.456,90;"0.00";"0.00";0,00;0,21
21634668;"2022.10.07 13:15:26";07.10.2022;"13:15:26";"buy";0,03;".de40cash";12.450,00;0,00;0,00;"2022.10.07 13:18:11";07.10.2022;"13:18:11";12.444,50;"0.00";"0.00";0,00;-0,17
21645231;"2022.10.07 16:17:02";07.10.2022;"16:17:02";"buy";0,01;".de40cash";12.384,20;0,00;0,00;"2022.10.07 16:17:55";07.10.2022;"16:17:55";12.385,00;"0.00";"0.00";0,00;0,01
21684058;"2022.10.10 10:16:00";10.10.2022;"10:16:00";"sell";0,03;".de40cash";12.222,30;0,00;0,00;"2022.10.10 10:24:42";10.10.2022;"10:24:42";12.260,50;"0.00";"0.00";0,00;-1,15
21684979;"2022.10.10 10:20:52";10.10.2022;"10:20:52";"sell";0,03;".de40cash";12.245,00;0,00;0,00;"2022.10.10 10:36:07";10.10.2022;"10:36:07";12.271,50;"0.00";"0.00";0,00;-0,80
21685914;"2022.10.10 10:25:47";10.10.2022;"10:25:47";"sell";0,07;".de40cash";12.256,00;0,00;0,00;"2022.10.10 10:36:07";10.10.2022;"10:36:07";12.271,50;"0.00";"0.00";0,00;-1,09
21687234;"2022.10.10 10:39:03";10.10.2022;"10:39:03";"buy";0,13;".de40cash";12.268,00;0,00;0,00;"2022.10.10 10:58:27";10.10.2022;"10:58:27";12.227,80;"0.00";"0.00";0,00;-5,23
